error
6.096953809875405e-09
2.3016902644950195e-09
1.6359082851735426e-09
4.90716446488474e-10
4.3294590400821556e-10
2.7923799733284596e-10
8.56505364398438e-11
1.6350811846381464e-10
1.4850293407683164e-10
1.6876789034296365e-10
2.252302016264738e-10
1.832532089110009e-10
1.1440189489937725e-10
9.050313584977401e-11
1.2500021932210726e-09
8.826398107372598e-10
5.902613413442284e-10
5.426657477998803e-10
4.377211676163367e-10
4.1758298557457907e-10
3.593409190750312e-10
3.100196018366797e-10
3.2537609495696096e-10
2.8447777936730255e-10
2.45599305512682e-10
2.565026076119015e-10
2.4058452587113115e-10
2.1148755260534074e-10
2.2089545872021578e-10
2.1889839029302633e-10
1.8973350942515093e-10
1.9315553956565182e-10
1.878565763118949e-10
1.72707062258195e-10
1.7105240532635535e-10
1.6773031153185604e-10
1.5799119721802426e-10
1.5638226863821123e-10
1.5072194409669414e-10
1.504525873098368e-10
1.4261420914438947e-10
1.4206515528281668e-10
1.3321880427273428e-10
1.3013229332862481e-10
1.3662057072108505e-10
1.2752660375974578e-10
1.2097230395698827e-10
1.2438163725013355e-10
1.1735074114425637e-10
1.154191568422731e-10
1.127396873788593e-10
1.1198036238883706e-10
1.0360243759763126e-10
1.0095714793800226e-10
1.0431839264364614e-10
1.0461967125948467e-10
9.822215766454556e-11
